Name,Station,Time(norwegian mean time),Mean air temperature (24 h)
Karasjok,SN97250,30.04.1928,1.7
Karasjok,SN97250,01.05.1928,1.4
Karasjok,SN97250,02.05.1928,1.5
Karasjok,SN97250,03.05.1928,3.4
Karasjok,SN97250,04.05.1928,3.8
Karasjok,SN97250,05.05.1928,1.6
Karasjok,SN97250,06.05.1928,-1.4
Karasjok,SN97250,07.05.1928,-2.5
Karasjok,SN97250,08.05.1928,-2.5
Karasjok,SN97250,09.05.1928,-1.9
Karasjok,SN97250,10.05.1928,-1.1
Karasjok,SN97250,11.05.1928,0.1
Karasjok,SN97250,12.05.1928,-0.7
Karasjok,SN97250,13.05.1928,0.7
Karasjok,SN97250,14.05.1928,3.2
Karasjok,SN97250,15.05.1928,3.9
Karasjok,SN97250,16.05.1928,4.8
Karasjok,SN97250,17.05.1928,1.8
Karasjok,SN97250,18.05.1928,4.4
Karasjok,SN97250,19.05.1928,7.9
Karasjok,SN97250,20.05.1928,6.7
Karasjok,SN97250,21.05.1928,1.7
Karasjok,SN97250,22.05.1928,2.3
Karasjok,SN97250,23.05.1928,4
Karasjok,SN97250,24.05.1928,5.1
Karasjok,SN97250,25.05.1928,7.4
Karasjok,SN97250,26.05.1928,8
Karasjok,SN97250,27.05.1928,6.3
Karasjok,SN97250,28.05.1928,3.1
Karasjok,SN97250,29.05.1928,2.3
Karasjok,SN97250,30.05.1928,-0.2
Karasjok,SN97250,31.05.1928,-0.8
Karasjok,SN97250,01.06.1928,3.4
Karasjok,SN97250,02.06.1928,5.2
Karasjok,SN97250,03.06.1928,4.9
Karasjok,SN97250,04.06.1928,5.6
Karasjok,SN97250,05.06.1928,3.1
Karasjok,SN97250,06.06.1928,2.4
Karasjok,SN97250,07.06.1928,2.4
Karasjok,SN97250,08.06.1928,3.3
Karasjok,SN97250,09.06.1928,5.5
Karasjok,SN97250,10.06.1928,10.4
Karasjok,SN97250,11.06.1928,10.5
Karasjok,SN97250,12.06.1928,11.4
Karasjok,SN97250,13.06.1928,7.6
Karasjok,SN97250,14.06.1928,8.6
Karasjok,SN97250,15.06.1928,4.8
Karasjok,SN97250,16.06.1928,10.7
Karasjok,SN97250,17.06.1928,10.6
Karasjok,SN97250,18.06.1928,9.9
Karasjok,SN97250,19.06.1928,9.4
Karasjok,SN97250,20.06.1928,8.6
Karasjok,SN97250,21.06.1928,9.9
Karasjok,SN97250,22.06.1928,10.9
Karasjok,SN97250,23.06.1928,7.1
Karasjok,SN97250,24.06.1928,6.8
Karasjok,SN97250,25.06.1928,6.4
Karasjok,SN97250,26.06.1928,10.2
Karasjok,SN97250,27.06.1928,11.3
Karasjok,SN97250,28.06.1928,15.6
Karasjok,SN97250,29.06.1928,16.2
Karasjok,SN97250,30.06.1928,15.1
Karasjok,SN97250,01.07.1928,11.7
Karasjok,SN97250,02.07.1928,10.4
Karasjok,SN97250,03.07.1928,11.1
Karasjok,SN97250,04.07.1928,8.4
Karasjok,SN97250,05.07.1928,9.6
Karasjok,SN97250,06.07.1928,10.4
Karasjok,SN97250,07.07.1928,10.2
Karasjok,SN97250,08.07.1928,8
Karasjok,SN97250,09.07.1928,9.5
Karasjok,SN97250,10.07.1928,10.2
Karasjok,SN97250,11.07.1928,9.7
Karasjok,SN97250,12.07.1928,11.9
Karasjok,SN97250,13.07.1928,12.5
Karasjok,SN97250,14.07.1928,9.3
Karasjok,SN97250,15.07.1928,8
Karasjok,SN97250,16.07.1928,7.4
Karasjok,SN97250,17.07.1928,7.8
Karasjok,SN97250,18.07.1928,10
Karasjok,SN97250,19.07.1928,9
Karasjok,SN97250,20.07.1928,7.7
Karasjok,SN97250,21.07.1928,10
Karasjok,SN97250,22.07.1928,10.2
Karasjok,SN97250,23.07.1928,9.8
Karasjok,SN97250,24.07.1928,10.6
Karasjok,SN97250,25.07.1928,9.2
Karasjok,SN97250,26.07.1928,11.4
Karasjok,SN97250,27.07.1928,10.9
Karasjok,SN97250,28.07.1928,12.4
Karasjok,SN97250,29.07.1928,13.7
Karasjok,SN97250,30.07.1928,10.5
Karasjok,SN97250,31.07.1928,11.5
Karasjok,SN97250,01.08.1928,9.1
Karasjok,SN97250,02.08.1928,8.5
Karasjok,SN97250,03.08.1928,7.4
Karasjok,SN97250,04.08.1928,7.6
Karasjok,SN97250,05.08.1928,10.3
Karasjok,SN97250,06.08.1928,7.6
Karasjok,SN97250,07.08.1928,7
Karasjok,SN97250,08.08.1928,10.4
Karasjok,SN97250,09.08.1928,13.9
Karasjok,SN97250,10.08.1928,13.7
Karasjok,SN97250,11.08.1928,12.9
Karasjok,SN97250,12.08.1928,14.5
Karasjok,SN97250,13.08.1928,18.5
Karasjok,SN97250,14.08.1928,18.8
Karasjok,SN97250,15.08.1928,17.6
Karasjok,SN97250,16.08.1928,15.5
Karasjok,SN97250,17.08.1928,13.9
Karasjok,SN97250,18.08.1928,15.4
Karasjok,SN97250,19.08.1928,16.5
Karasjok,SN97250,20.08.1928,13.6
Karasjok,SN97250,21.08.1928,9.9
Karasjok,SN97250,22.08.1928,6.3
Karasjok,SN97250,23.08.1928,5
Karasjok,SN97250,24.08.1928,3.8
Karasjok,SN97250,25.08.1928,6.1
Karasjok,SN97250,26.08.1928,6.9
Karasjok,SN97250,27.08.1928,7.5
Karasjok,SN97250,28.08.1928,6.5
Karasjok,SN97250,29.08.1928,6.8
Karasjok,SN97250,30.08.1928,8.6
Karasjok,SN97250,31.08.1928,8.9
Karasjok,SN97250,01.09.1928,7.7
Karasjok,SN97250,02.09.1928,6.7
Karasjok,SN97250,03.09.1928,11.7
Karasjok,SN97250,04.09.1928,9.7
Karasjok,SN97250,05.09.1928,6.7
Karasjok,SN97250,06.09.1928,8.7
Karasjok,SN97250,07.09.1928,8
Karasjok,SN97250,08.09.1928,6.3
Karasjok,SN97250,09.09.1928,11.6
Karasjok,SN97250,10.09.1928,11.9
Karasjok,SN97250,11.09.1928,12.8
Karasjok,SN97250,12.09.1928,11.5
Karasjok,SN97250,13.09.1928,10.7
Karasjok,SN97250,14.09.1928,8.7
Karasjok,SN97250,15.09.1928,7
Karasjok,SN97250,16.09.1928,6.9
Karasjok,SN97250,17.09.1928,6.3
Karasjok,SN97250,18.09.1928,7.2
Karasjok,SN97250,19.09.1928,8.3
Karasjok,SN97250,20.09.1928,5.3
Karasjok,SN97250,21.09.1928,3.6
Karasjok,SN97250,22.09.1928,2.6
Karasjok,SN97250,23.09.1928,3.8
Karasjok,SN97250,24.09.1928,4
Karasjok,SN97250,25.09.1928,-1.8
Karasjok,SN97250,26.09.1928,-1.3
Karasjok,SN97250,27.09.1928,-4
Karasjok,SN97250,28.09.1928,-5.8
Karasjok,SN97250,29.09.1928,-4.7
Karasjok,SN97250,30.09.1928,-3.8
Karasjok,SN97250,01.10.1928,0.5
Karasjok,SN97250,02.10.1928,0.3
Karasjok,SN97250,03.10.1928,-2.3
Karasjok,SN97250,04.10.1928,-2.1
Karasjok,SN97250,05.10.1928,-2.4
Karasjok,SN97250,06.10.1928,-1.4
Karasjok,SN97250,07.10.1928,-6.4
Karasjok,SN97250,08.10.1928,-2.1
Karasjok,SN97250,09.10.1928,-5
Karasjok,SN97250,10.10.1928,-4.6
Karasjok,SN97250,11.10.1928,-8.4
Karasjok,SN97250,12.10.1928,-9.8
Karasjok,SN97250,13.10.1928,-3.5
Karasjok,SN97250,14.10.1928,-4.2
Karasjok,SN97250,15.10.1928,-3.7
Karasjok,SN97250,16.10.1928,-6.6
Karasjok,SN97250,17.10.1928,-12.6
Karasjok,SN97250,18.10.1928,-1.7
Karasjok,SN97250,19.10.1928,0.7
Karasjok,SN97250,20.10.1928,0.2
Karasjok,SN97250,21.10.1928,-1.8
Karasjok,SN97250,22.10.1928,-2.4
Karasjok,SN97250,23.10.1928,-1.3
Karasjok,SN97250,24.10.1928,0.1
Karasjok,SN97250,25.10.1928,2.8
Karasjok,SN97250,26.10.1928,2.3
Karasjok,SN97250,27.10.1928,-0.3
Karasjok,SN97250,28.10.1928,-3.9
Karasjok,SN97250,29.10.1928,-2.6
Karasjok,SN97250,30.10.1928,-3.1
Karasjok,SN97250,31.10.1928,-5.5
Karasjok,SN97250,01.11.1928,-5.1
Karasjok,SN97250,02.11.1928,-7.4
Karasjok,SN97250,03.11.1928,-12.6
Karasjok,SN97250,04.11.1928,-13.2
Karasjok,SN97250,05.11.1928,-9.3
Karasjok,SN97250,06.11.1928,-8.9
Karasjok,SN97250,07.11.1928,-14.4
Karasjok,SN97250,08.11.1928,-21.6
Karasjok,SN97250,09.11.1928,-24.9
Karasjok,SN97250,10.11.1928,-5.8
Karasjok,SN97250,11.11.1928,-10.1
Karasjok,SN97250,12.11.1928,-8.7
Karasjok,SN97250,13.11.1928,-13.5
Karasjok,SN97250,14.11.1928,-18.7
Karasjok,SN97250,15.11.1928,-22.8
Karasjok,SN97250,16.11.1928,-24.8
Karasjok,SN97250,17.11.1928,-11.8
Karasjok,SN97250,18.11.1928,-7.2
Karasjok,SN97250,19.11.1928,-17.5
Karasjok,SN97250,20.11.1928,-14.6
Karasjok,SN97250,21.11.1928,-7
Karasjok,SN97250,22.11.1928,-1.9
Karasjok,SN97250,23.11.1928,1.2
Karasjok,SN97250,24.11.1928,0
Karasjok,SN97250,25.11.1928,-3
Karasjok,SN97250,26.11.1928,-0.4
Karasjok,SN97250,27.11.1928,-1.5
Karasjok,SN97250,28.11.1928,-4.9
Karasjok,SN97250,29.11.1928,-15.3
Karasjok,SN97250,30.11.1928,-12.1
Karasjok,SN97250,01.12.1928,-12.7
Karasjok,SN97250,02.12.1928,-5.3
Karasjok,SN97250,03.12.1928,-3.6
Karasjok,SN97250,04.12.1928,-2.6
Karasjok,SN97250,05.12.1928,-4.2
Karasjok,SN97250,06.12.1928,-1.9
Karasjok,SN97250,07.12.1928,-18
Karasjok,SN97250,08.12.1928,-21.4
Karasjok,SN97250,09.12.1928,-24.2
Karasjok,SN97250,10.12.1928,-14.5
Karasjok,SN97250,11.12.1928,-27.3
Karasjok,SN97250,12.12.1928,-26.9
Karasjok,SN97250,13.12.1928,-10.6
Karasjok,SN97250,14.12.1928,-15.4
Karasjok,SN97250,15.12.1928,-28.9
Karasjok,SN97250,16.12.1928,-24
Karasjok,SN97250,17.12.1928,-29.3
Karasjok,SN97250,18.12.1928,-23
Karasjok,SN97250,19.12.1928,-17.9
Karasjok,SN97250,20.12.1928,-10.9
Karasjok,SN97250,21.12.1928,-12.2
Karasjok,SN97250,22.12.1928,-4.7
Karasjok,SN97250,23.12.1928,-4.5
Karasjok,SN97250,24.12.1928,-3.3
Karasjok,SN97250,25.12.1928,-12.8
Karasjok,SN97250,26.12.1928,-23.6
Karasjok,SN97250,27.12.1928,-18.5
Karasjok,SN97250,28.12.1928,-27.9
Karasjok,SN97250,29.12.1928,-33.3
Karasjok,SN97250,30.12.1928,-11.2
Karasjok,SN97250,31.12.1928,-19.3
Karasjok,SN97250,01.01.1929,-14.8
Karasjok,SN97250,02.01.1929,-7.8
Karasjok,SN97250,03.01.1929,1.8
Karasjok,SN97250,04.01.1929,-2.3
Karasjok,SN97250,05.01.1929,0.2
Karasjok,SN97250,06.01.1929,3.7
Karasjok,SN97250,07.01.1929,-4.1
Karasjok,SN97250,08.01.1929,-10.1
Karasjok,SN97250,09.01.1929,1.1
Karasjok,SN97250,10.01.1929,3.1
Karasjok,SN97250,11.01.1929,0.3
Karasjok,SN97250,12.01.1929,-5.8
Karasjok,SN97250,13.01.1929,-11.6
Karasjok,SN97250,14.01.1929,-14.7
Karasjok,SN97250,15.01.1929,-16.3
Karasjok,SN97250,16.01.1929,-18.8
Karasjok,SN97250,17.01.1929,-21.6
Karasjok,SN97250,18.01.1929,-30.1
Karasjok,SN97250,19.01.1929,-35.6
Karasjok,SN97250,20.01.1929,-35
Karasjok,SN97250,21.01.1929,-28.2
Karasjok,SN97250,22.01.1929,-13.8
Karasjok,SN97250,23.01.1929,-11.9
Karasjok,SN97250,24.01.1929,-26.2
Karasjok,SN97250,25.01.1929,-27.1
Karasjok,SN97250,26.01.1929,-22.9
Karasjok,SN97250,27.01.1929,-24.1
Karasjok,SN97250,28.01.1929,-13.2
Karasjok,SN97250,29.01.1929,-21.1
Karasjok,SN97250,30.01.1929,-19.9
Karasjok,SN97250,31.01.1929,-8.8
Karasjok,SN97250,01.02.1929,-4.5
Karasjok,SN97250,02.02.1929,-1.3
Karasjok,SN97250,03.02.1929,-8.8
Karasjok,SN97250,04.02.1929,-32.1
Karasjok,SN97250,05.02.1929,-32.3
Karasjok,SN97250,06.02.1929,-20.7
Karasjok,SN97250,07.02.1929,-18.4
Karasjok,SN97250,08.02.1929,-19.1
Karasjok,SN97250,09.02.1929,-9.6
Karasjok,SN97250,10.02.1929,-5.9
Karasjok,SN97250,11.02.1929,-17.5
Karasjok,SN97250,12.02.1929,-27.6
Karasjok,SN97250,13.02.1929,-28.3
Karasjok,SN97250,14.02.1929,-31.5
Karasjok,SN97250,15.02.1929,-32.8
Karasjok,SN97250,16.02.1929,-34.4
Karasjok,SN97250,17.02.1929,-29.5
Karasjok,SN97250,18.02.1929,-15.7
Karasjok,SN97250,19.02.1929,-4.6
Karasjok,SN97250,20.02.1929,-11
Karasjok,SN97250,21.02.1929,-10.4
Karasjok,SN97250,22.02.1929,-17.8
Karasjok,SN97250,23.02.1929,-23
Karasjok,SN97250,24.02.1929,-8.7
Karasjok,SN97250,25.02.1929,-6.5
Karasjok,SN97250,26.02.1929,-7.5
Karasjok,SN97250,27.02.1929,-17.5
Karasjok,SN97250,28.02.1929,-14.5
Karasjok,SN97250,01.03.1929,-3.1
Karasjok,SN97250,02.03.1929,-1.9
Karasjok,SN97250,03.03.1929,-9.6
Karasjok,SN97250,04.03.1929,-13.1
Karasjok,SN97250,05.03.1929,-18.2
Karasjok,SN97250,06.03.1929,-17.7
Karasjok,SN97250,07.03.1929,-15.4
Karasjok,SN97250,08.03.1929,-17.7
Karasjok,SN97250,09.03.1929,-23.1
Karasjok,SN97250,10.03.1929,-8.2
Karasjok,SN97250,11.03.1929,-0.9
Karasjok,SN97250,12.03.1929,-1
Karasjok,SN97250,13.03.1929,-2.4
Karasjok,SN97250,14.03.1929,-13.3
Karasjok,SN97250,15.03.1929,-15.2
Karasjok,SN97250,16.03.1929,-8.1
Karasjok,SN97250,17.03.1929,-3.2
Karasjok,SN97250,18.03.1929,-3.7
Karasjok,SN97250,19.03.1929,-3.3
Karasjok,SN97250,20.03.1929,2.8
Karasjok,SN97250,21.03.1929,-1.8
Karasjok,SN97250,22.03.1929,-9.8
Karasjok,SN97250,23.03.1929,-11.4
Karasjok,SN97250,24.03.1929,-8.6
Karasjok,SN97250,25.03.1929,-8.3
Karasjok,SN97250,26.03.1929,-5.4
Karasjok,SN97250,27.03.1929,-1.5
Karasjok,SN97250,28.03.1929,-1.3
Karasjok,SN97250,29.03.1929,-7.5
Karasjok,SN97250,30.03.1929,-8.8
Karasjok,SN97250,31.03.1929,-11.9
Karasjok,SN97250,01.04.1929,-10.7
Karasjok,SN97250,02.04.1929,-12.6
Karasjok,SN97250,03.04.1929,-17.8
Karasjok,SN97250,04.04.1929,-18.5
Karasjok,SN97250,05.04.1929,-11.7
Karasjok,SN97250,06.04.1929,-7.9
Karasjok,SN97250,07.04.1929,-5.7
Karasjok,SN97250,08.04.1929,-6.3
Karasjok,SN97250,09.04.1929,-7.8
Karasjok,SN97250,10.04.1929,-4.3
Karasjok,SN97250,11.04.1929,1.9
Karasjok,SN97250,12.04.1929,-3.3
Karasjok,SN97250,13.04.1929,-6.9
Karasjok,SN97250,14.04.1929,-7.6
Karasjok,SN97250,15.04.1929,-8.1
Karasjok,SN97250,16.04.1929,-8.5
Karasjok,SN97250,17.04.1929,-10.3
Karasjok,SN97250,18.04.1929,-13.7
Karasjok,SN97250,19.04.1929,-15.3
Karasjok,SN97250,20.04.1929,-14.4
Karasjok,SN97250,21.04.1929,-11.7
Karasjok,SN97250,22.04.1929,-12.2
Karasjok,SN97250,23.04.1929,-11.1
Karasjok,SN97250,24.04.1929,-4.2
Karasjok,SN97250,25.04.1929,-5.9
Karasjok,SN97250,26.04.1929,-6.9
Karasjok,SN97250,27.04.1929,-8.6
Karasjok,SN97250,28.04.1929,-6.5
Karasjok,SN97250,29.04.1929,-3.8
Karasjok,SN97250,30.04.1929,-3.1
Karasjok,SN97250,01.05.1929,-1.9
Karasjok,SN97250,02.05.1929,-3.3
Karasjok,SN97250,03.05.1929,-3.4
Karasjok,SN97250,04.05.1929,-0.2
Karasjok,SN97250,05.05.1929,-1.6
Karasjok,SN97250,06.05.1929,0.1
Karasjok,SN97250,07.05.1929,2.2
Karasjok,SN97250,08.05.1929,2.6
Karasjok,SN97250,09.05.1929,3.9
Karasjok,SN97250,10.05.1929,3.4
Karasjok,SN97250,11.05.1929,3.8
Karasjok,SN97250,12.05.1929,6
Karasjok,SN97250,13.05.1929,5.8
Karasjok,SN97250,14.05.1929,3.5
Karasjok,SN97250,15.05.1929,5.7
Karasjok,SN97250,16.05.1929,3
Karasjok,SN97250,17.05.1929,-0.5
Karasjok,SN97250,18.05.1929,0.7
Karasjok,SN97250,19.05.1929,5.5
Karasjok,SN97250,20.05.1929,7.4
Karasjok,SN97250,21.05.1929,8.4
Karasjok,SN97250,22.05.1929,6
Karasjok,SN97250,23.05.1929,7.2
Karasjok,SN97250,24.05.1929,10.2
Karasjok,SN97250,25.05.1929,8
Karasjok,SN97250,26.05.1929,10.7
Karasjok,SN97250,27.05.1929,13.5
Karasjok,SN97250,28.05.1929,6.7
Karasjok,SN97250,29.05.1929,3.3
Karasjok,SN97250,30.05.1929,1.2
Karasjok,SN97250,31.05.1929,2.7
Karasjok,SN97250,01.06.1929,4.3
Karasjok,SN97250,02.06.1929,5.6
Karasjok,SN97250,03.06.1929,6.2
Karasjok,SN97250,04.06.1929,3.3
Karasjok,SN97250,05.06.1929,2.7
Karasjok,SN97250,06.06.1929,6.2
Karasjok,SN97250,07.06.1929,7.2
Karasjok,SN97250,08.06.1929,10.3
Karasjok,SN97250,09.06.1929,12
Karasjok,SN97250,10.06.1929,6.6
Karasjok,SN97250,11.06.1929,4.5
Karasjok,SN97250,12.06.1929,5
Karasjok,SN97250,13.06.1929,6.3
Karasjok,SN97250,14.06.1929,9.7
Karasjok,SN97250,15.06.1929,8.1
Karasjok,SN97250,16.06.1929,15.1
Karasjok,SN97250,17.06.1929,12.1
Karasjok,SN97250,18.06.1929,16.7
Karasjok,SN97250,19.06.1929,9.9
Karasjok,SN97250,20.06.1929,11.5
Karasjok,SN97250,21.06.1929,15.5
Karasjok,SN97250,22.06.1929,15.7
Karasjok,SN97250,23.06.1929,14.8
Karasjok,SN97250,24.06.1929,10.2
Karasjok,SN97250,25.06.1929,6.7
Karasjok,SN97250,26.06.1929,7.9
Karasjok,SN97250,27.06.1929,5.9
Karasjok,SN97250,28.06.1929,6.8
Karasjok,SN97250,29.06.1929,9.4
Karasjok,SN97250,30.06.1929,8.7
Karasjok,SN97250,01.07.1929,6.9
Karasjok,SN97250,02.07.1929,9
Karasjok,SN97250,03.07.1929,9.6
Karasjok,SN97250,04.07.1929,10.8
Karasjok,SN97250,05.07.1929,8.8
Karasjok,SN97250,06.07.1929,6.8
Karasjok,SN97250,07.07.1929,9
Karasjok,SN97250,08.07.1929,11
Karasjok,SN97250,09.07.1929,11.1
Karasjok,SN97250,10.07.1929,10.9
Karasjok,SN97250,11.07.1929,12.3
Karasjok,SN97250,12.07.1929,10.8
Karasjok,SN97250,13.07.1929,12.2
Karasjok,SN97250,14.07.1929,12.1
Karasjok,SN97250,15.07.1929,13.6
Karasjok,SN97250,16.07.1929,8
Karasjok,SN97250,17.07.1929,7.1
Karasjok,SN97250,18.07.1929,9.5
Karasjok,SN97250,19.07.1929,9.8
Karasjok,SN97250,20.07.1929,10
Karasjok,SN97250,21.07.1929,8.8
Karasjok,SN97250,22.07.1929,7.3
Karasjok,SN97250,23.07.1929,8.7
Karasjok,SN97250,24.07.1929,9.9
Karasjok,SN97250,25.07.1929,11.2
Karasjok,SN97250,26.07.1929,8.5
Karasjok,SN97250,27.07.1929,8.3
Karasjok,SN97250,28.07.1929,6.1
Karasjok,SN97250,29.07.1929,6.2
Karasjok,SN97250,30.07.1929,9.4
Karasjok,SN97250,31.07.1929,9.3
Karasjok,SN97250,01.08.1929,10.9
Karasjok,SN97250,02.08.1929,12.1
Karasjok,SN97250,03.08.1929,12.2
Karasjok,SN97250,04.08.1929,10.2
Karasjok,SN97250,05.08.1929,12.2
Karasjok,SN97250,06.08.1929,12.5
Karasjok,SN97250,07.08.1929,13.5
Karasjok,SN97250,08.08.1929,12.2
Karasjok,SN97250,09.08.1929,10.6
Karasjok,SN97250,10.08.1929,9.6
Karasjok,SN97250,11.08.1929,10.7
Karasjok,SN97250,12.08.1929,10.4
Karasjok,SN97250,13.08.1929,7.9
Karasjok,SN97250,14.08.1929,6.9
Karasjok,SN97250,15.08.1929,8.2
Karasjok,SN97250,16.08.1929,7.8
Karasjok,SN97250,17.08.1929,9.6
Karasjok,SN97250,18.08.1929,9.1
Karasjok,SN97250,19.08.1929,7.4
Karasjok,SN97250,20.08.1929,7.1
Karasjok,SN97250,21.08.1929,6
Karasjok,SN97250,22.08.1929,6.1
Karasjok,SN97250,23.08.1929,10.4
Karasjok,SN97250,24.08.1929,11.2
Karasjok,SN97250,25.08.1929,11.8
Karasjok,SN97250,26.08.1929,8.4
Karasjok,SN97250,27.08.1929,7.5
Karasjok,SN97250,28.08.1929,7.7
Karasjok,SN97250,29.08.1929,7.3
Karasjok,SN97250,30.08.1929,6.4
Karasjok,SN97250,31.08.1929,6.7
Karasjok,SN97250,01.09.1929,7.7
Karasjok,SN97250,02.09.1929,8.3
Karasjok,SN97250,03.09.1929,8.2
Karasjok,SN97250,04.09.1929,8.3
Karasjok,SN97250,05.09.1929,8.3
Karasjok,SN97250,06.09.1929,7.1
Karasjok,SN97250,07.09.1929,5.5
Karasjok,SN97250,08.09.1929,3.1
Karasjok,SN97250,09.09.1929,2.4
Karasjok,SN97250,10.09.1929,2.6
Karasjok,SN97250,11.09.1929,2.5
Karasjok,SN97250,12.09.1929,4.7
Karasjok,SN97250,13.09.1929,8.1
Karasjok,SN97250,14.09.1929,4.4
Karasjok,SN97250,15.09.1929,9.1
Karasjok,SN97250,16.09.1929,4.5
Karasjok,SN97250,17.09.1929,5.3
Karasjok,SN97250,18.09.1929,7.8
Karasjok,SN97250,19.09.1929,9.1
Karasjok,SN97250,20.09.1929,10.4
Karasjok,SN97250,21.09.1929,10.7
Karasjok,SN97250,22.09.1929,9
Karasjok,SN97250,23.09.1929,6.5
Karasjok,SN97250,24.09.1929,6.3
Karasjok,SN97250,25.09.1929,6.9
Karasjok,SN97250,26.09.1929,4.1
Karasjok,SN97250,27.09.1929,7.3
Karasjok,SN97250,28.09.1929,5
Karasjok,SN97250,29.09.1929,4.8
Karasjok,SN97250,30.09.1929,4.7
Karasjok,SN97250,01.10.1929,2.4
Karasjok,SN97250,02.10.1929,3.2
Karasjok,SN97250,03.10.1929,2
Karasjok,SN97250,04.10.1929,1.6
Karasjok,SN97250,05.10.1929,-2.5
Karasjok,SN97250,06.10.1929,-4.6
Karasjok,SN97250,07.10.1929,-3.4
Karasjok,SN97250,08.10.1929,2.7
Karasjok,SN97250,09.10.1929,4.9
Karasjok,SN97250,10.10.1929,-0.2
Karasjok,SN97250,11.10.1929,1.1
Karasjok,SN97250,12.10.1929,2.3
Karasjok,SN97250,13.10.1929,1.2
Karasjok,SN97250,14.10.1929,-1.9
Karasjok,SN97250,15.10.1929,-2.3
Karasjok,SN97250,16.10.1929,-1.8
Karasjok,SN97250,17.10.1929,-3
Karasjok,SN97250,18.10.1929,-4.4
Karasjok,SN97250,19.10.1929,-10.6
Karasjok,SN97250,20.10.1929,-3.9
Karasjok,SN97250,21.10.1929,-4.7
Karasjok,SN97250,22.10.1929,-8.8
Karasjok,SN97250,23.10.1929,-1.5
Karasjok,SN97250,24.10.1929,4.3
Karasjok,SN97250,25.10.1929,4.9
Karasjok,SN97250,26.10.1929,3.1
Karasjok,SN97250,27.10.1929,1.6
Karasjok,SN97250,28.10.1929,3.2
Karasjok,SN97250,29.10.1929,5.9
Karasjok,SN97250,30.10.1929,-0.6
Karasjok,SN97250,31.10.1929,-7.7
Karasjok,SN97250,01.11.1929,-1.6
Karasjok,SN97250,02.11.1929,-4.6
Karasjok,SN97250,03.11.1929,1.1
Karasjok,SN97250,04.11.1929,0.1
Karasjok,SN97250,05.11.1929,-11.6
Karasjok,SN97250,06.11.1929,-9.8
Karasjok,SN97250,07.11.1929,-5.8
Karasjok,SN97250,08.11.1929,-2.2
Karasjok,SN97250,09.11.1929,-4.1
Karasjok,SN97250,10.11.1929,0
Karasjok,SN97250,11.11.1929,-5.7
Karasjok,SN97250,12.11.1929,-6
Karasjok,SN97250,13.11.1929,2.8
Karasjok,SN97250,14.11.1929,0.5
Karasjok,SN97250,15.11.1929,-6.5
Karasjok,SN97250,16.11.1929,1.3
Karasjok,SN97250,17.11.1929,-1.1
Karasjok,SN97250,18.11.1929,-5.5
Karasjok,SN97250,19.11.1929,-25.1
Karasjok,SN97250,20.11.1929,-25.1
Karasjok,SN97250,21.11.1929,-21.6
Karasjok,SN97250,22.11.1929,-5.3
Karasjok,SN97250,23.11.1929,-5.6
Karasjok,SN97250,24.11.1929,-3.1
Karasjok,SN97250,25.11.1929,-3.8
Karasjok,SN97250,26.11.1929,-4
Karasjok,SN97250,27.11.1929,-4.1
Karasjok,SN97250,28.11.1929,-3.3
Karasjok,SN97250,29.11.1929,-4.2
Karasjok,SN97250,30.11.1929,-11.3
Karasjok,SN97250,01.12.1929,-8.9
Karasjok,SN97250,02.12.1929,-5.2
Karasjok,SN97250,03.12.1929,1.6
Karasjok,SN97250,04.12.1929,0.1
Karasjok,SN97250,05.12.1929,0.5
Karasjok,SN97250,06.12.1929,0.4
Karasjok,SN97250,07.12.1929,-3.5
Karasjok,SN97250,08.12.1929,-3.7
Karasjok,SN97250,09.12.1929,1.3
Karasjok,SN97250,10.12.1929,2.2
Karasjok,SN97250,11.12.1929,0.2
Karasjok,SN97250,12.12.1929,-0.4
Karasjok,SN97250,13.12.1929,0.3
Karasjok,SN97250,14.12.1929,-0.8
Karasjok,SN97250,15.12.1929,-2.1
Karasjok,SN97250,16.12.1929,-4.3
Karasjok,SN97250,17.12.1929,-9.4
Karasjok,SN97250,18.12.1929,-4.9
Karasjok,SN97250,19.12.1929,2.7
Karasjok,SN97250,20.12.1929,-2.9
Karasjok,SN97250,21.12.1929,-6.7
Karasjok,SN97250,22.12.1929,-4.2
Karasjok,SN97250,23.12.1929,-0.4
Karasjok,SN97250,24.12.1929,-3.1
Karasjok,SN97250,25.12.1929,-10
Karasjok,SN97250,26.12.1929,-11.2
Karasjok,SN97250,27.12.1929,0
Karasjok,SN97250,28.12.1929,-14.9
Karasjok,SN97250,29.12.1929,0.1
Karasjok,SN97250,30.12.1929,-2.9
Karasjok,SN97250,31.12.1929,-1.9
Karasjok,SN97250,01.01.1930,0.5
Karasjok,SN97250,02.01.1930,-1.7
Karasjok,SN97250,03.01.1930,-0.8
Karasjok,SN97250,04.01.1930,-1.4
Karasjok,SN97250,05.01.1930,-4.5
Karasjok,SN97250,06.01.1930,-8.1
Karasjok,SN97250,07.01.1930,-12.7
Karasjok,SN97250,08.01.1930,-19
Karasjok,SN97250,09.01.1930,-17
Karasjok,SN97250,10.01.1930,-8.7
Karasjok,SN97250,11.01.1930,-23.5
Karasjok,SN97250,12.01.1930,-1.2
Karasjok,SN97250,13.01.1930,-0.5
Karasjok,SN97250,14.01.1930,-3
Karasjok,SN97250,15.01.1930,-3.5
